1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: E10000003C0E2C21
Is Mission Active?  true
Mission Start:  Wed Aug 21 21:01:00 CLST 2019
Sample Rate:  Every 5 minute(s)
Number of Mission Samples:  2488
Total Samples:  455973
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
24-08-19 8:21:00,C,17
24-08-19 8:26:00,C,17
24-08-19 8:31:00,C,17
24-08-19 8:36:00,C,17
24-08-19 8:41:00,C,17
24-08-19 8:46:00,C,17
24-08-19 8:51:00,C,17
24-08-19 8:56:00,C,17
24-08-19 9:01:00,C,17
24-08-19 9:06:00,C,17
24-08-19 9:11:00,C,17
24-08-19 9:16:00,C,17
24-08-19 9:21:00,C,17
24-08-19 9:26:00,C,17
24-08-19 9:31:00,C,17
24-08-19 9:36:00,C,17
24-08-19 9:41:00,C,17
24-08-19 9:46:00,C,17
24-08-19 9:51:00,C,17
24-08-19 9:56:00,C,17
24-08-19 10:01:00,C,17
24-08-19 10:06:00,C,17
24-08-19 10:11:00,C,17
24-08-19 10:16:00,C,17
24-08-19 10:21:00,C,17
24-08-19 10:26:00,C,17
24-08-19 10:31:00,C,17
24-08-19 10:36:00,C,17
24-08-19 10:41:00,C,17
24-08-19 10:46:00,C,17
24-08-19 10:51:00,C,17
24-08-19 10:56:00,C,17
24-08-19 11:01:00,C,17
24-08-19 11:06:00,C,17,5
24-08-19 11:11:00,C,17,5
24-08-19 11:16:00,C,17,5
24-08-19 11:21:00,C,17,5
24-08-19 11:26:00,C,17,5
24-08-19 11:31:00,C,17,5
24-08-19 11:36:00,C,17,5
24-08-19 11:41:00,C,17,5
24-08-19 11:46:00,C,17,5
24-08-19 11:51:00,C,17,5
