"DataMessageGUID","SensorID","Sensor Name","Date","Formatted Value"
"8195f241-1efb-47ae-b731-d216a01318df","465974","Humidity - 465974","19-11-23 12:47","36.03% @ 28.4° C"
"da2d079f-d766-42b2-8e36-c3b0e0d35094","465974","Humidity - 465974","19-11-23 12:37","36.04% @ 28.4° C"
"e95df77e-61b0-4bbd-b658-62da9567de4b","465974","Humidity - 465974","19-11-23 12:27","35.96% @ 28.4° C"
"02398906-9e99-462c-91fd-0e69ffff9bf0","465974","Humidity - 465974","19-11-23 12:17","35.97% @ 28.4° C"
"05f56b63-23b5-48e9-8f2f-bdabe69b5cf5","465974","Humidity - 465974","19-11-23 12:07","35.94% @ 28.4° C"
"71db66d0-7253-43aa-80c1-545338517bc1","465974","Humidity - 465974","19-11-23 11:57","35.96% @ 28.4° C"
"c1b51123-276c-42e2-87b0-8c8703fcb3ad","465974","Humidity - 465974","19-11-23 11:47","35.98% @ 28.4° C"
"39e0d341-4493-4fb0-9a01-32f8f4c26d52","465974","Humidity - 465974","19-11-23 11:37","36.07% @ 28.3° C"
"51e23b33-f5cf-4d89-bb7c-d6b32c8a8076","465974","Humidity - 465974","19-11-23 11:27","36.08% @ 28.3° C"
"50aadd59-4085-4d92-8a5a-deaedc97ad94","465974","Humidity - 465974","19-11-23 11:17","36.13% @ 28.3° C"
"c8804d6e-2066-4110-af5a-9920c47695d9","465974","Humidity - 465974","19-11-23 11:07","36.2% @ 28.2° C"
"9b7ea95e-66c7-489a-afcc-a1dbe47b8750","465974","Humidity - 465974","19-11-23 10:57","36.3% @ 28.2° C"
"b200e4ff-3091-43f4-9b90-99f2fb81974e","465974","Humidity - 465974","19-11-23 10:47","36.38% @ 28.1° C"
"978629dc-87f8-4d68-873c-99a3d348a2f6","465974","Humidity - 465974","19-11-23 10:37","36.4% @ 28° C"
"193e02ac-c2bb-440c-b584-ac3de99b8303","465974","Humidity - 465974","19-11-23 10:27","36.52% @ 27.9° C"
"d07bb1b5-79b9-49b3-a042-93d501bce3ed","465974","Humidity - 465974","19-11-23 10:17","36.57% @ 27.8° C"
